Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
599.000,658.000,es-us,0.83092,,,"Es una forma de intentar resumir esos cambios que hay, eh? Qué sé, yo también puede que sea una tendencia que los carros tienden a estar un poquitico más caros en diciembre, porque todas las personas quieren comprar carro de Navidad eso puede ser una opción también, eh? Que podría darnos más precisión y y cosas, eh? Pero de momento me parece que el resultado está muy bien muy bueno y quería compartirlo con ustedes, eh, listo Entonces nada saltemos Ahora sí, la idea Cuál es, eh? Hacer este mismo ejercicio de regresión, pero con una red neuronal, vale? Para poder hacerlo con algo, que ya entendemos algo con lo que ya estamos familiarizados y ahora enfocarnos en el en en en entender cómo funciona una red global, que si se van a dar cuenta, tiene sus matices Pero al final es un algoritmo que también se puede resumir, eh? Muy parecido en términos A cómo se ha hecho el cactus A cómo se ha hecho el Random Forest la sesión anterior habíamos."
659.000,718.400,es-us,0.88636,,,"Conceptualmente en en Cómo funcionaba de hecho Déjenme vuelvo aquí al libro que es el que nos ha ayudado mucho, pero alcanzamos a ver un poco Cómo se conectaban porque era necesario la función de activación, eh? Que qué cantidad de neuronas necesita por capa Cuántas capas de pronto necesitaba que que era un hiper parámetro también, pero entendíamos que de pronto las capas eran más relacionadas a patrones de jerarquía, mientras las neuronas por capa eran más relacionado a encontrar patrones dentro de la relación entre los datos entre las entradas y se propagaba a nivel de que fueran contra los patrones más complejos y pueda resumir mejor el entendimiento de de esos patrones para poder encontrar la salida que en este caso es el precio, eh? Con la precisión más deseada con con la más alta, no?"
718.900,778.100,es-us,0.79681,,,"Eh, También tendríamos un poco Cómo funciona. El término de bayas quedan como un comodín se llama de hecho el término es offset que es como es como ahí que también utilizo que lo entendimos también con la ecuación de la recta, que si se dan cuenta la recta tiene un valor que es dependiente de la entrada, que es x x por la pendiente más sumado a un término que usualmente le llamamos b y b, no tiene multiplicador por ningún término de entrada, ves como independiente, pero ese B se ajusta para que pueda entregar el y necesario O sea la línea, cómo se cómo se desea Entonces es la misma idea es una idea muy parecida acá es como ese offset es como ese comodín que nos sirve para ajustar un convenio independiente de las entradas que nos sirve para ajustar y que existen cada una de las capas, si se dan cuenta aquí en esta capa existe el vayas que es este término acá y está conectada con cada una de las neuronas, está arquitectura, se llama."
779.000,838.700,es-us,0.87760,,,"Eh, dense que es densa que Conéctame todas las neuronas con todas las neuronas prácticamente es lo que lo que significa entendíamos también que la la funcion de activacion, eh? Funcionaba para que el modelo fuera capaz de encontrar curvas más o menos curvas dentro de los parámetros, Porque si solamente multiplicamos de pronto las entradas por los pesos que los pesos se representaban por cada una de las líneas y las conexiones que al final podríamos decidir qué relevancia tendría es como una aproximación que podríamos tener, pero se van a dar cuenta que a medida que haya muchas capas y que que hayan tantos pesos involucrados Eso es al final lo que representa que funcione bien por las conexiones Pero al final no es tan fácil entender exactamente por qué o qué? Qué importancia tiene cada una de todo. Eso es alcanza, a ser un poco complejo otra ciencia diferente Pero entonces entendíamos que si dejamos solamente ese."
838.900,898.300,es-us,,,,"Ese valor de entrada multiplicado por el peso y la sumatoria, pues al final si se dan cuenta y hacen la fórmula matemática, eh? Eso es una multiplicación y una suma, pero no hay nada que nos pueda permitir tomar curvas Entonces eso Al final nos genera solamente rectas y y el modelo no era capaz de entender patrones más complejos para eso se utilizaba la función de activación. Entonces aquí alcanzamos a ver un poco que hacían la explicación de pronto un poco de los pesos, Cómo se puede ver, eh? Las diferentes capas Cómo funciona el Back propagation, que el vapor predication es, eh? Es cómo martillar desde la salida que es muy parecida a lo que hemos hecho también con los otros algoritmos, que es Cómo identifico, que tanto las estoy embarrando en la salida en este caso en el precio y a partir de eso empieza a ajustar todos los pesos de ahí para atrás empiezo a hacer un background Pero empezó a hacerlo en la capa penúltima. Luego la penúltima penúltima Y así sucesivamente."
898.900,958.900,es-us,0.79420,,,"Hasta llegar a los pesos que están en la primera en la primera capa conectados, pues con la entrada siempre, Eh sí Nicolás Señor yo tengo una pregunta, ahí digamos en esas bueno en esos sistemas hay algo que sea retroalimentado haya como feedback San justamente lo que estás diciendo de la salida hacia la entrada, Sí y se propaga de hecho, déjame que yo lo estoy buscando para que se entienda cómo funciona exactamente va propagation de hecho con un gif como siempre una imagen creo que va a decir mucho más de lo que yo pueda decir, pero nos va a ayudar mucho esto. Esto nos va a ayudar mucho. Sí, sí sí de hecho yo sé que hay un video de un canal de YouTube que de hecho está en en resources que es, eh? Trip Blue One bro, si no estoy mal One brow trip."
959.000,1018.600,es-us,,,,"Entonces yo también lo estoy buscando. Gracias, Sí señor, De hecho aquí la tiene. Sí, sí sí, sí, este Man lo explica una vez una una belleza aquí Se los voy a poner, o sea, él va a mutear pues para poder explicarles bien, pero entonces él es justamente lo que lo que hemos hablado es como funciona se define los hiper parámetros Este es el landscape, que básicamente es, eh? Qué tanto lo estoy embarrando con diferentes valores de los pesos en este caso lo plot en dos dimensiones, porque es algo que el humano puede entender bueno en tres dimensiones Perdón siendo siendo siendo siendo la altura del error, pero al final son dos son dos variables de pesos que se están considerando esto funciona en múltiples dimensiones, que pues nuestra cabeza no, no entiende al menos visualmente, pero esto se plantean en un en un landscape es como un plot de error."
1017.900,1077.800,es-us,,,,"Y la idea Cuál es pues ir bajando el aquí lo explica un poco, eh? Él hace el ejercicio con imágenes que también es muy parecido a lo que hemos visto de lo de la ropa, que pues cada uno de los píxeles lo vuelven a entrar eso, en eso se podría resumir y se dan cuenta crea, eh? Diferentes capas de red neuronales aquí, por ejemplo tiene sentido que él no haya disminuyendo porque al final quieres progresivamente encontrar los patrones más importantes, eso también es una arquitectura que se va buscando entonces aquí Explica cómo funciona el descenso aquí Explica el costo si te das cuenta, por ejemplo, él está creando un una regresión Esto será una regresión creo que sí, eh? Que tiene una imagen de entrada y como salida va a tener un número que es lo representaba como un un vector que al final Por ejemplo, si metiste en la imagen El Siete quieres que solamente se elimine el bombillo siete el resto apagados, así es cómo se podría."
1078.000,1137.600,es-us,0.81571,,,"Pero al principio cómo te das cuenta estos son los resultados que me entregan la red y son totalmente erróneos, o sea, el seis brilla más, eh? Por aquí tenemos un nueve que no funciona tata, entonces la idea Cuál es calcula, el error calculas, el promedio Sí qué es lo que está haciendo el acá y él Aquí empieza también a definir el ajuste que tiene que hacer en los pesos y en los bayas a partir del costo de la función y él empieza a pegar hacia atrás de hecho hay un debe haber aquí se ve muy bien trap esa imagen lo escribe muy bien, así que es desde la entrada empiezo a propagar lo que yo esperaría que fuera la salida Sí y ahí le empieza a mostrar las relaciones que tendrían los pesos con el costo, pero es de la salida empiezo a ajustar, que ese es el background, Porque yo sé si te das cuenta este este de acá, el el cero es el que quiero que que sea el valor correcto Entonces él empieza a ajustar los pesos y a propagar ese ese ajuste."
1138.000,1197.200,es-us,0.81497,,,"A través de las capas Sí hay una fórmula matemática que describe esto también que te describe como esa propagación va yendo hacia atrás y cómo va Ajustando cada uno de los pesos. Hasta tal punto que todos los pesos que son todas las líneas citas. Si te das cuenta todas esas relaciones se van Ajustando de la forma, que si yo aquí le meto un cero en una imagen todos los pesos se van a activar y van a a a completar la fórmula matemática para que el único valor Que brille o el que más brille sea el ser sí va por ahí, es muy parecido a lo que nosotros estaríamos haciendo, Eh pues nuestro lado aquí este mando explicado de una forma maravillosa Les recomiendo a usted canales es genial, es genial y él explica la forma la fórmula matemática y todo, eh? Si se dan cuenta. Mira aquí, por ejemplo, hace la la relación de la imagen del dos con el con el uno con el dos, etcétera, etcétera, eh? Seguramente lo va a explicar mejor de lo que yo puedo explicar."
1198.000,1257.800,es-us,,,,"Aunque me prepare pero Ah mira Acá está acá está acá está se ve una parte muy chévere, si te das cuenta acá a partir del dos, Mira mira mira mira mira ahí Espera espera las flechas Estas son las flechas que quiero mira a partir del dos el Define Cuáles son los pesos o sea, a partir del ajuste y la propagación Define Cuáles son los pesos que tienen que subir de pronto o tiene que bajar en su en su relevancia y demás, eh O tiene que ajustar sí O tiene que restar que eso también podría pasar Entonces hasta tal punto que que empiece a iterar iterar iterar con todas las imágenes como ves acá va Ajustando Ajustando con todas porque Recuerden que la idea es generalizar porque la imagen la imagen se puede escribir, o sea, el 7 Se puede escribir de formas muy diferentes como también se puede escribir el uno como también se puede escribir el dos El Cuatro De hecho el cuatro puede ser con esta partecita cerrada o el cuatro puede ser con la partecita abierta queremos que funcione con los dos ese tipo de cosas podría pasar."
1257.900,1317.800,es-us,0.89172,,,"Entonces, eh, se hace todo este trabajo de de generalización con muchas imágenes y muchas salidas tardeadas para que pueda ajustar todos los pesos y finalmente, pues encontrar, eh? La configuración ideal que tendría que tener esa red neuronal para para encontrar el valor, que es que se desee Sí de hecho También acá, se hace el barco de Edition a través de la función de activación, que eso también sería necesario porque, eh? Vamos empujando hacia atrás y vamos sumando con o sea, cada una de estas neuronas, tiene una función de activación que se alimenta o se se completa con los pesos con los que está conectado la capa anterior Entonces por ejemplo, este tiene una función de activación, pero está red está neurona de acá. Está conectada con todas las neuronas que estarían en esta capa de acá, Sí de hecho, a ver si la imagen nos ayuda y"
1318.000,1375.700,es-us,0.80149,,,"Podemos ver Y ahí. Él va haciendo el ajuste, o sea lo que yo trato de decir es esta neurona tiene una función de activación Está también está también, pero los pesos de los que se alimentan son independientes porque se conecta con cada una de las neuronas que está justo en la capa anterior y así sucede capa anterior capa anterior, entonces tú se conectan y es por eso, pues se se entiende que por esas relaciones tan complejas que podría tener y toda esa canción cantidad de configuraciones, eh? Primero es porque se eh eh, Por eso es que se puede encontrar patrones tan complejos y segundo, eh? Por eso es que demora tanto en entrenarse a veces una un algoritmo de Machine learning, porque imagina todas las operaciones en matrices que tienes que hacer y si esta es una red medianamente sencilla ahora imagina un talle pitillo o una cosa un poco más extensa lo que necesitas, ahí es mucha mucha mucha computación mucha computación para poder hacer que funcione."
1378.000,1437.500,es-us,,,,"Sí, resumo por ahí más o menos tu tu pregunta tu respuesta, digo Nicolás de cómo funcionaría ese feedback, pues ya así visualmente me queda mucho más claro, Gracias Eva listo, Sí entonces va por acá. Va por acá Les recomiendo a ustedes yo para entender el concepto Ah De hecho. Mira cada vez que esté más no extiende muy bien porque entonces él va Sí o sea se va viendo la sumatoria Esta es la sumatoria de cada uno de los errores que tuvo acumulados de todas las iteraciones que yo hice, o sea, yo le metí el dos. Luego le metí el tres. Luego le metí el cinco y cada una de estas hasta tiene que subir tiene que bajar está tiene que ta ta ta y aquí va Ajustando en promedio Hasta que encuentre el valor en el cual debería ajustar, eh, Para poder generalizar que era lo que les comentaba ajusta las vallas. Aquí también hace, eh? Los pesos como que como les comentaba en cada una de las capas y pues al final propaga ese error hasta que encuentra Pues el lugar en el que tiene."
1437.900,1497.200,es-us,,,,"No sé error y esto esto que le está haciendo aquí estocasticidad, vas a ganar precisión Pero te vas a demorar muchísimo más porque estás usando todo usas de pronto solamente una instancia del dataset. Hay Qué pasaría ganas mucha más velocidad porque solo tienes que calcular una vez, pero pierdes muchísima precisión Y puede que no encuentres el el valor óptimo y hay otro que se llama mini batch estocadas Tec no sé qué que es, básicamente coge un ejemplo, coge un un ejemplo de ese Data c y ese Data se espera miniata set se espera que represente muy bien el Data set completo y así ganas un poco de ambos mundos no te demoras tanto."
1497.900,1557.800,es-us,0.78618,,,"Si pierdes un poco de precisión, pero vas por buen camino y posiblemente encuentras el el error mínimo es la forma en la que se puede visualizar y eso depende Pues de cada caso hay casos en los que el Data Center es muy grande y te toca te toca tener baches más grandes o más pequeños o te puedes permitir entrenar con todo el dataset, eso también podría pasar Eh pero al final Pues aquí el muestre Incluso el código Cómo funcionaría de hecho Mira Acá está el update mini-batch, era lo que lo que les comentaba, eh? Utilizado un ejemplar, no me utilices todo utilizo un ejemplar y entrenas con eso, ya haces el background Aunque incluso creo que él hace, eh? Por lo que veo hace incluso a nivel de de los pesos, o sea, incluso muestra los pesos y los ajusta, pero herramientas como tensorflow que es la que vamos a utilizar hoy ya te resumen eso, Tú no tienes que afanarse mucho por tener un una radio una matriz que"
1558.000,1617.700,es-us,0.82600,,,"Pesos no, nada nada de eso eso te lo te lo simplifica mucho herramientas como tensorflow, simplemente aprender a configurarlos, Eh Esto imagino que ya sería para alguien, o sea, yo de momento no estoy interesado en meterme Pero alguien, que si quiera meterse en el mundo de cómo optimizo una red neuronal es un entrenamiento o algo, así que ya quiera meterse de lleno a a entrenar una red neuronal, pero en sus bases creo que sí, necesitaría entender esto, pero nosotros de momento estamos en un en un camino a salvo para hacerlo, eh? Que sería más sencillo utilizando tensorflow y ya entonces mira aquí ya el resultado 33 incluso c, que ahí algunos casos, a ver si encontramos un cuatro que no sean cuatro, No todos son cuatro. Ah mira, este cuatro Así es acá, Este 4 y este 4 de acá son 2 4 escritos de forma diferente Pero ambos, son cuatro, pero por ejemplo, yo sé que hay unos casos en los que incluso después de"
1617.900,1677.800,es-us,0.80811,,,"También tiene que hacer un ajuste más refinado para para algunos elementos que se parezcan Por ejemplo, yo sé que estás redes neuronales tienen un efecto con el 7 con el uno porque se parece esto podría ser interpretado o una forma diferente de escribir un uno y esto podría ser confundido Sí entonces a veces tienen que después de de que la red neuronal principal Por así decirlo encuentra que es un 7 o es un uno y los encuentra en una probabilidad un poco parecida a veces esos se retornan a una red neuronal que está especializada en distinguir siete si uno entonces es como un fine tuning, se podría llamar. Es un ajuste más fino de ese tipo de resultados o también pasa lo mismo haces con el 8 y el tres sé que también con esos pasos Pues porque a veces el tres los cría es muy muy cerrado aquí con él, pues cerrando los dos círculos Y eso podría confundir al modelo Entonces ese tipo de cosas podrían pasar y y pues no se soluciona también tiene su solución."
1677.900,1737.800,es-us,,,,"Entonces, eh Hasta ahí vamos La idea, es que nosotros escribamos, pues esa esa red neuronal, pero pues para entrenar nuestro modelito nuestro querido modelo que está funcionando, no más bien, entonces aquí vamos a hacer una cosa, así es de cero. Vamos a agregarle otro que se llama aquí neural Network y aquí, eh? Vamos a crear otro entrenador en el trading Uff quieto. Yo soy muy perezoso por lo que voy a copiar y pegar y aquí voy a colocar neural Network y vamos familiarizándonos un poco con la escritura de las redes y cómo funcionaría para eso Entonces yo tenía por aquí preparado, Pues el remedio que vamos a utilizar que se llama tensorflow la competencia."
1738.000,1797.500,es-us,0.76165,,,"Tensorflow se llama pythor siendo eso lo he usado, pero no soy experto, pero conceptualmente son parecidos sí es ligeramente diferente ambos pythor y tensor si no estoy mal descienden de keras, es como el papá de los pollitos él tiene la librería madre y ellos lo especializa no lo utilizan con tercero y con python sé que hace unos años pythor era más utilizado para investigación, pero sé que recientemente se utiliza también para proyectos productivos, eh? Tensorflow es de Google python, no sé quién es en realidad, eh? La palabra tensorflow viene de un concepto matemático que se llama tensor que resume o en en engloba escalares vectores matrices y cualquier cosa que esté por encima de diferentes dimensiones y Flow pues me imagino Pues porque quieres hacer un flujo de estos elementos."
1797.900,1857.300,es-us,0.85696,,,"Para realizar diferentes tareas Aquí van a van a ver muchas eh? Documentaciones una documentación muy completa en la mayoría de los casos, que yo lo he usado de hecho aquí lo que vamos a hacer es instalarlo porque creo que yo no lo tengo, no lo tengo instalado en este proyecto actualmente Entonces por ejemplo aquí él sugiere que primero se actualice se actualice la el pib que el pib es básicamente como el gestor de paquetes de python es lo que se podría resumir y luego instalamos Acá tensorflow, hay una versión que tiene las últimas las últimas juguetes que está acá, pero de momento pues vamos a usar las tablet la conocía aquí lo está instalando Ah De hecho. Si está instalado Ah no sabía bien listo Entonces vamos a empezar con una sencilla primero pensar Cuál sería la solución."
1857.900,1917.700,es-us,0.85033,,,"Voy a ir al video otra vez para que nos hagamos una idea de cómo de cómo sería nuestra entrada y cómo se debería ver nuestra salida, entonces posiblemente nuestra entrada, vendría siendo todos los features que estamos utilizando para poder, eh? Identificar el precio de un carro, sí que sería básicamente volviendo como la tabla que teníamos para eso por aquí están los documentos, este es uno de esos, aunque creo que este sí si se dan cuenta cambie de editor porque la vez pasada lo recomendaron y quería probar el de patcher. Me ha ido bien De hecho, es bastante Bueno pero por aquí tengo también el documento déjenmelo acá listo, listo, que ignoren estas que son de negocio estas que son aquellas negociando reglas, eh? Pero sería básicamente todo esto que sería kilometraje todo esto que está transformado utilizando Hash todo lo que son de models, esa podría ser."
1918.000,1977.700,es-us,0.81702,,,"Nuestra entrada y tiene sentido porque es lo que representa el evento Esto es lo que representa el evento que es, eh? Cuánto vale un carro entonces tenemos bastantes entradas por lo que sería una entrada bastante grande. Creo que son 110 o 117, eh? Features que estamos utilizando y la salida vendría siendo, eh? Si volvemos al vídeo en este caso, pues él tiene una salida que se podría De hecho ahorita, que lo pienso vendría siendo como de clasificación más bien. Sí, esto es una salida de clasificación porque, eh A partir de la imagen quieres clasificarlo en alguno de estos números sí que tienen la conciencia de que se pueden ordenar Pero al final estás asignando una imagen a un a un elemento, Yo podría colocar el cero de última si sería Igualmente válido, el el la red neuronal alumbraría al 0 Pero al final Entonces no importaría mucho el orden en este caso sería un trabajo de clasificación el de nosotros."
1977.900,2037.800,es-us,0.83632,,,"Un trabajo de regresión, entonces lo que queremos que retorne sería solamente un valor, que sería el precio, sí, por lo que nosotros podemos resumir esto en una sola neurona que va a entregar ese valor último que es el que nosotros necesitamos sí iría por ahí la cosa, eh? Y adicionalmente siguiendo un poco la se podría llamar sugerencia que nos entrega esta esta red neuronal. Si se dan cuenta es una red neuronal densamente, eh? Poblada, alguien Ah okay. Entonces es una red neuronal, densamente conectada. Sí, pero si se dan cuenta las capas que van añadiéndose van bajando en neuronas, sí va bajando en neuronas. Esto esto que ven acá es algo muy parecido a lo que vamos a ver lo que se llama naute en covers y ya Les explico."
2037.000,2096.600,es-us,0.78394,,,"Porque eso podría ser muy útil en este caso también es el que vamos a utilizar para hacer la anomalía, eh? La detección de anomalías, que es que a medida que tú vas bajando en esa capa se va, digamos sintetizando O resumiendo la información o al menos la información más relevante y se van encontrando sus patrones que predominan que ahí es donde hay mucho Está nublado, es Bang no es es Blue es es difuminado porque nosotros no entendemos exactamente porque esas neuronas o esas conexiones o esos pesos funcionan de esa manera y por qué está resumiendo de esa manera no es fácil entender cómo la resumen Sí sí entendió que por ejemplo era más relevante el precio del manufacturador, pero si lo combinas con otro elemento que es el kilometraje y si lo combinas con este otro Ahí es donde se difumina se difumina un poco entender cómo funciona una red neuronal Sí pero al final encuentran sus patrones. Eso es lo que sí sabemos encuentra sus patrones."
2096.900,2156.300,es-us,0.80877,,,"Relevantes hasta que al final encontramos esos patrones que nos sintetizan en cuánto Debería ser el precio, si nos nos llegas a convergencia encontrará da a estas condiciones que me tiraste, sería el precio óptimo o el precio Eh entonces podemos seguir también esa línea para ir descendiendo progresivamente y no tan agresivamente el el sintetizar esos esos patrones y Y bajarlos, entonces, eh? Para hacerlo ahora sí me voy al código otra vez, vamos acá vamos a tener las mismas entradas que es, eh, los features y viene siendo el target mismas entradas que hemos manejado, entonces acá le decimos, eh? De pronto usando neural networkers. Sí Y aquí empezamos entonces a construir un poco lo de cómo se vería."
2156.900,2215.000,es-us,,,,"Está red neuronal que Permítame yo lo tenía por aquí preparado Pero quería hacerla cómo es de cero para que pudiéramos construirla, pues así un poco de la mano y entender Pues porque cada cosa Entonces primero como siempre importar librerias que estas son las que nosotros vamos a usar, vamos a dejarlas de medición, las vamos a dejar quietas esas nos podrían servir de hecho. Esto está repetido, no dado cuenta acá arreglarlo en estos días, ya no necesitamos, por ejemplo pycaret este no me interesa este secuencial no sé por qué me está tirando error Ah porque estoy tirando quieres Perdón debería funcionar es de tensorflow, a ver qué pasa si lo instalo."
