Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
599.000,658.500,es-us,,,,"Digamos base suele tener cuatro pasos que es el preprocess train test y the clock en este caso vamos a seguir ese esquema Pero él podrían ser más pasos, pero esos serían los básicos que sería, eh? Cojo los datos desde la fuente y empiezo a hacer las transformaciones que Son dedicadas a entrenar mi modelo porque puede que hayan otras transformaciones que se haga por ejemplo en una etl que es un puede ser un paso previo que eso ya Quizás lo haría como un dedo Science o sería algo que podríamos hacer cuando recolectamos los datos con el Script que tenemos de scrappy y Puede que haya digamos alguna limpieza o algo parecido entonces, pero el pithing como tal de Este es un país grande de entrenamiento, entonces tiene la preparación el pre-proceso que es todo lo que acabamos de ver transformaciones que se enfocan a entrenar mi modelo, eh? El tren que es justamente lo que vamos a ver hoy el test y luego pasaríamos."
659.000,716.400,es-us,0.68723,,,"Al deploy, así sería como la línea que se pueden agregar más cosas monitor que puedo agregar otras condiciones que si hay otras dependencias aprobación humana, lo que básicamente, pero parte como de esas sí Listo ya me queda claro Mil gracias listo, entonces acá es donde vamos a chancando, señor, pero no una pregunta solamente que no recuerdo si lo dijiste, eh? Nosotros aquí vamos a usar Random Forest y catboost, que está digamos, eh? Basados en crema de árboles de decir nosotros normalizamos las variables. Yo lo recomiendo normalizamos o no es cierto que no, porque es finalmente, están los algoritmos trabajan con varios valores categóricos Pues en el caso de Killer pues tienen esa."
718.900,766.100,es-us,0.75619,,,"No, no recibe como un input categoría. Él como tal entonces hay que pasarlos a a numéricos, pero la Digamos como tal la definición muy pura de de esos algoritmos normales comunes teóricas y entonces por eso no normalicemos o si normalizamos en realidad, eh? No normalizamos es porque el algoritmo de Random Forest no es sensible a Diferentes escalas entre los fichos, por ejemplo, uno que si es sensible es por persona que se trabaja con digamos con planos Entonces por ejemplo lo intento poner en un ejercicio acá."
779.000,781.700,es-us,0.57587,,," A ver si nos aparece una imagen que lo que lo explique."
785.900,845.800,es-us,,,,"Espero que estén este están intentando explicarlo pero por ejemplo en en super versus Machine que la naturaleza del algoritmo es trabajar con planos que tienen ciertas dimensiones si alguna de las escalas está en en si están muy diferentes en escalas lo que pasa es que el el plano tiende a estirarse Y eso podría generar, eh? Efectos Sí o sea es como si yo tuviera este no hay que destacar y de estilo y ya no no me queda tan bien No aquí no estás imágenes no sirven para explicarle quizás está casi aquí dice escalado en la escala, básicamente para ver si nos carga la imagen El muchacho acá y mira ahí está es que hay en la imagen de acá escala de una escala."
846.900,881.900,es-us,0.70699,,,"Eh, que por ejemplo, mira este punto que está acá a ver lo buscamos acá. A ver si se puede la encontramos rápido, no lo había siempre menos, no la veo siempre como que la tiene ahí, pues no la tiene acá otra vez no, no lo tiene A ver si hay otra."
883.000,942.800,es-us,,,,"O intentamos ampliar, esto no sé si se puede descartamos a ver 60, Mira yo creo que ahí se alcanza, a ver mejor. Sí, Qué pasa la de la izquierda. Está sin escalar la de la derecha. Está escalada. Entonces, por ejemplo este punto que está acá si te das cuenta queda lejos del margen, pero en realidad que se ve lejos es porque la escala de este eje x1 Es mayor que la escala XT Sí Mientras si yo escaló las dos en la misma dimensión, si te das cuenta que ya están en la misma dimensión de -2 a 2 acá en -2 ohms, sí, acá sí se ve que está muy cerca del barco, entonces la razón por la cual no?"
942.900,1002.800,es-us,,,,"Escala en este momento es porque el algoritmo que estamos usando que esté amarrando Forest no es sensible a ese algoritmo, si no le importa si si tienes diferentes dimensiones escalas en los switches, da igual sentido entonces Eh sí, pero entonces eso lo vamos a hacer eventualmente de hecho. Hasta podríamos hacerlo hoy Porque la idea es hacer este mismo ejercicio, pero ya con una red neuronal, vale Y así ya entramos como un poco alrededor, lo que va a hacer es mientras Les explico el Script voy a ejecutar el primero que es el Random Forest por qué, porque sé que menos se demora entonces ahí primera diferencia a más simple es el algoritmo más rápido es su entrenamiento, pero posiblemente a veces, eh? Pueden que no entre sí es muy demasiado simple no puede que no encuentre los"
1002.900,1058.400,es-us,0.81398,,,"Que hay en el Data c Entonces es unas por otras ganó velocidad, pero pierdo un poco de precisión Al momento de hacer predicciones que tienen estos scripts todos tienen una estructura muy parecida recibo, eh? Dos argumentos de entrada el primero que viene siendo el la tabla que viene de pre procesos que son todos los features y el segundo que es la lista de los valores que en este caso sería features, eh? Todo lo que es Drive train, eh, tipo de combustible color interior color exterior y el target que vendría siendo Pues el precio que es lo que nosotros queremos predecir entonces ahí se reciben estas dos, eh, Y con esas son las que se operan acá como también lo hemos visto en sesión anterior, eh? Estamos utilizando un algoritmo de regresión, pero estamos haciendo una búsqueda de los hiper parámetros Recuerden que los"
1063.000,1122.600,es-us,0.73279,,,"Entonces el modelo no me lo entregan el entrenamiento, sino que yo tengo que predefinir como por ejemplo aquí el número estimadores que el número de estimadores es básicamente el número de árboles que tengo en este Random Forest aquí le estoy diciendo que vaya de 10 a 100 que utilice ese margen, el Max Deep por ejemplo es la profundidad de las ramas de la ramificación que quiero que tenga, eh? Cada uno de los árboles Entonces en este caso le estoy diciendo que solo tengo una división o que llegue a tener máximo 100 en acá, por ejemplo también está el 1000, eh? Example split si no recuerdo mal ese es el mínimo mínimo número de ejemplares que necesita por para hacer un split, o sea, para abrir una ramificación entonces acá también se le está diciendo que vaya de desde 01 Creo que este valor va desde cero hasta uno si uno falla por eso es que vemos que ese es el look es como más bien un porcentaje."
1122.900,1182.700,es-us,0.76365,,,"Hay quizás estoy divagando, pero creo que va por ahí y lo que hacemos Es eh? Utilizamos un optimizador que en este caso es el de Valles que, eh, las pasamos entonces estemos a una reunión en la iPad donde un chico en vez de usar el debate es usado uno que era de, eh, Como una búsqueda evolutiva. Él iba evolucionando los hiper parámetros que mejor se comportaba De hecho. Yo intenté utilizar la librería de él porque me parece muy chévere El problema. Es que tiene una versión muy vieja. Yo creo que se me han dicho eso hace años porque no era compatible con el código que yo tenía y no tenía tiempo para arreglarlo. Entonces dije rayos y seguí, pero el concepto que tenía muchacho, era muy interesante también en este caso estamos usando Valles que es básicamente basando el teoría el teorema de bayes que es a partir de probabilidad trato de identificar, cuál es el próximo preparante y"
1183.000,1242.700,es-us,0.73578,,,"Esa manera es una forma más óptima para encontrarlos hay otra que es Random o hay otra que es grid randon es pique al azar, grid. Es que me haga literalmente una malla y vaya escogiendo caper parámetro que allá en en cada una de las intersecciones ambos son tienen sus ventajas, el de Random es el más rápido, el de creeds es el más ordenado, pero no siempre va a encontrar los mejores y el de Valles es el más demorado, pero es el que mejor encuentra suponiendo en probabilidad, eh? Encuentra Cuál es el que mejor se puede comportar el evolutivo que tenía este muchacho, me imagino que también se demora más Rodrigo se llama se demorará un poco más, pero también tiene pues sus bondades como él dijo a él le preguntaron a ver cuál usaste, cuál usarías tú porque en qué caso recomendarías el tuyo sobre los demás el hijo en el caso que funcione, eh, No hay."
1242.900,1302.500,es-us,0.73811,,,"La regla en el caso que me funcione mejor lo voy a usar y ya, porque a veces es mucha experimentación lo que se hace acá Aquí adicionalmente, Eh Esto es una excepción que se hace en este caso que yo partí también el Data Center en dos datos sets uno que es Stream y otro que es validación, por qué? Porque este modelo de ratón Forest tiende a tener oferta, es se sobrea demasiado en algunos casos Y puede que funcione muy bien para trading, pero para testing funcionaría muy mal Entonces lo que se hace aquí es un un paso previo de validación. Se valía que sí, no hay sobre ajuste antes de mandarlo a la tapa de testigo, por eso se hace aquí esta edición que más abajo se utiliza aquí que se hace si se hace un fit a partir del optimizador utilizando Random Forest se hace toda la Pues todo el corrido poco a poco a poco, eh? Que era lo que básicamente está ejecutándose acá."
1302.900,1362.700,es-us,0.77784,,,"Que es otra técnica, la veíamos también en en sesiones, anteriores que kayy full es una técnica para Se podría decir para hacer la predicción desde diferentes puntos de vista y esto impide que haya como sesgos, entonces lo que se hace Es como se ve en la imagen que está acá se coge el Data set. Se parte en cierto número de subconsciente, estamos diciéndole que lo parta en 5, pues es el número que aparece acá lo partimos en 5 Y empezamos a coger uno de esos como validador lo que hacemos como para poder predecir y lo vamos intercambiando entonces si se dan cuenta el blanco se va rotando en cada iteración y yo sumo todos los errores y saco el promedio básicamente en general y eso permite que yo tenga una solución y unos hiper para unos parámetros más robustos que"
1363.000,1422.900,es-us,,,,"hacer la regresión de una forma más robusta porque estoy evitando que tenga sesgos en el modelo, con qué me refiero con sesgos por ejemplo que en este caso en en este test haya un carro que sea normal que sea un carro que valga cinco millones de dólares, pero entonces a medida y aquí se generaría un error muy grande, por ejemplo en este caso porque ese 500 000 000 es algo muy anómalo y saldría fuera del mar Pero entonces a medida que voy rotando con los demás aquí ya no aparece el de 5 millones ya no aparece el de 5 millones ya no aparece y cuando yo lo sumo el peso que tenía este error se disminuye y se se normaliza más equilibra más con los demás, esa es una de las ventajas que tiene También sirve cuando no tengan muchos datos también funciona es una buena estrategia tiene sus bondades ese también lo encuentran en el libro y entonces después que se hace acá se se verifica Cuál es el estimador el estimador básicamente es cuál"
1422.900,1482.800,es-us,0.72342,,,"Mejor funciona para ese transporte es más bonito, es lo que te dicen ahí aquí adicionalmente imprimí Cuáles son los mejores parámetros y cuál fue el mejor score, qué es lo que vemos justo acá en esta parte Entonces tenemos un Rango Forest dónde me dijo que la máxima profundidad fue de 100, eh? El mínimo Samuel split fue 0.01 y eh curiosamente No me dice Cuáles son el Backstreet quizás no me dice en el número estimado es ese sí creo que sería fijo, pues el que aparece acá Ah sí, Mira también dice que es 100 acá acá también dice que 100 Entonces qué pasa aquí es donde hay que tener cuidado, eh? Con el Uber fit, porque qué hice yo yo llegué y le puse 500 W 500 Y dígame cuál es el mejor y él me tiraba siempre el máximo el máximo el máximo el máximo y porque se comporta como máximo por la naturaleza del algoritmo el algoritmo."
1482.900,1542.500,es-us,,,,"Va a dividirse hasta las últimas instancias Y puede que ahí ya se esté generando over frame, porque va a funcionar mucho muy va a funcionar perfectamente bien para el tren, pero hace funcionar horrible para el validar, el de validación de hecho una imagen que nos sirve mucho para para otras representar. Eso es aparece en el libro este acá cuando saltamos otra vez cerrando Forest ahí la parte en la que se está por aquí esa imagen Esta es la imagen, Sí sí, yo le colocó como restricciones de algún tipo. Él va a segregar dividir hasta las últimas instancias y se genera lo que está a mano izquierda, o sea, va va a ser perfecto para el trading, pero apenas le tiré algo medianamente diferente se va a romper y va a tirar muchos errores, entonces buscamos ese equilibrio en el cual todavía puede hacer la regresión pero pero se mantenga como estable."
1543.000,1602.800,es-us,0.87756,,,"No tan ligado a trenes, sino que pueda generalizar sería la palabra aquí, ya tendríamos demasiado demasiado varianza, que ese es otro término que se ve bastante. Veámoslo también, que es el traidor de varias y varias es básicamente los los tipos de errores, que nosotros podemos controlar Cuando vean esta imagen a mí no me gusta esta imagen para escribirlo Me parece que está mal los suelen describir con este tiro al blanco, pero yo creo que no es una buena descripción igual si lo llegan a entender mejor me explica porque si no lo no lo he podido coger también, básicamente hay tres tipos de roles. El primero es el bayas que siempre comienza."
1602.900,1662.600,es-us,0.81573,,,"Tú dependiendo de la complejidad del modelo porque es como si el modelo fuera tonto, o sea, es demasiado tonto y no entiende los parámetros o los patrones que hay en los datos, esta página es chévere Pero cómo molesta con esto de autenticarte y demás sus mamones, entonces a medida que la complejidad del modelo va incrementándose que básicamente es el modelo, va entendiendo más los patrones ese error, va disminuyendo Sí pero en contraste, hay un error que va subiendo que es el de varianza varianza, básicamente indicar que ya está sobrecargado en ese entrenamiento que es esto que ven aquí representa la varianza todos estos rayitos rojos, así saltando demasiado varianza Entonces es cuando ya te sobre ajustas, no perfil y también lo haces mal. Entonces el punto de equilibrio que uno siempre Busca es"
1662.900,1722.600,es-us,0.85842,,,"Justo en la mitad donde yo puedo tener lo mínimo de varias de de varias y lo mínimo de bytes y ese sería este punto acá esta línea que aparece aquí justo debajo de esta intersección es, eh? Es es un error que van a tener siempre los datos por más perfecto que se intente tomar una métrica o lo más lo intenté notar los datos y demás siempre va a haber un margen de error que va a ser menor y mayor en en diferente medida Sí por ejemplo que alguien metió presión a lo que alguien se equivocó con un cero o cosas, así podría suceder Entonces se se ve acá eso sería como la la la razón por la que se hace justamente esta variación de tener un Data set de validación para evaluar, ese tren entonces Después de varias pruebas, se se dio cuenta, me dí cuenta que este era el mejor equilibrio tener 100 estimadores."
1723.000,1772.900,es-us,,,,"Entiende quizás podamos movernos todavía en ese Rango pero este era uno suficientemente bien Por qué se sabe porque ya después de eso, eh? Se se realizan algunas predicciones ya con el modelo entrenado y se sacan algunas métricas que son las que también ya vemos revisado en en sesiones, anteriores, que una por ejemplo es el r. Cuadrado que el r. Cuadrado su descripción es su descripción burda. Es que también los datos predichos representan la realidad sí, entonces para que por aquí a veces aparece una descripción, entonces acá muestra que también el modelo las prisiones del modelo se lo estoy diciendo."
1782.900,1842.900,es-us,,,,"Bueno, de las variables dependientes ese sería la descripción oficial digamos, sí punto para mí no estoy diciendo mal, eh? Según la descripción Pues dice que que también las variables independientes están prediciendo, pues está variable dependiente y ese Rango viene desde -3 hasta un uno es cuando hace un fit perfecto cuando básicamente en el ejercicio que estamos haciendo le pega el precio en la cabeza, dónde es sin equivocarse en ningún momento cuando está por encima de Oh sí, señor, yo he visto videítos de eso de de r. Cuadrado y creo que una vez vi un ejemplo que me lo permite entender bastante bien que era como"
1842.900,1902.800,es-us,0.75112,,,"Hacían el experimento en ratas y decían dependiendo del largo del de la cola de la rata Que tanto, se puede predecir el peso total de la renta entonces dependiendo del largo de la cola Como qué tanto dependiendo de eso que como haciendo la Ay se me va la palabra la presentación de los cálculos, el cálculos, la regresión eso la regresión lineal o La regresión que quieras utilizar dependiendo del largo que están a qué hora y podías para predecir el el peso de la rata. Entonces me pareció que que se entendía bastante bien para tener s r. Cuadrado y es perfecto porque es es trasladando la idea que tenemos acá, que también esas características que también el modelo está apareciendo el target que es el precio a partir de las características que nosotros le estamos dando viene siendo modelo, viene siendo precio sugerido."
1901.900,1961.700,es-us,,,,"Por el manufacturador, eh? La marca kohler todo eso se puede resumir en un score, no solo número que a mí me puede indicar más o menos que también lo está haciendo el dólar ahí iríamos bien. Gracias eso y lo ideal es que ese valor siempre esté muy cercano a un listo, hay otras métricas que también son importantes como el MC que es el error ya otra vez calculando todo el el los errores acumulados, lo sumo los Leo al cuadrado y siguen diciendo el MC que también lo ocupé, lo puedo convertir en algo que se llama rmc, que se ese valor tiene más sentido para alguien de negocio, porque eso eso indica la varianza que hay respecto al valor, que estoy prediciendo en promedio en general y ya ahorita lo vamos a calcular. Entonces acá también estamos sacando el MC para el de validación, porque a partir de ahí si hay mucha diferencia entre ellos significa que hay un"
1961.900,2021.700,es-us,0.76345,,,"Sí en el training y que en el de validación está funcionando significativamente peor Entonces se comparan esos dos datos de hecho se compara acá, eh? Que no superé el 10% del valor a que se se hace esa evaluación, si llega a superar al 10% pues ahí ya sugiere que hay un lobo perfil entonces, eh? Se hace la versión acá y finalmente se saca otra métrica, que es el el mean absolute, error, que si la resumimos esas dos son mse en tamaño en sesiones, anteriores que eran si recuerdan era el maes el Absolut el el MS es el que viene con la exponencial es más sensible a los errores, listo Entonces como resultado acá es donde empiezan a brillar los ojos."
2022.000,2081.900,es-us,0.82654,,,"Porque por acá se arman en un json y Se imprime y el resultado utilizando el Random Forest que es el más básico era de 0.90 a veces salta 91 a veces se quedan 90 porque Recuerden que aquí el factor Random a veces afecta el factor aleatorio de los datos que estoy cogiendo, pero este r. Cuadrado fue bastante chévere verlo solamente para el más básico que es este es el Random Ford es el más sencillo, eh? Tenemos el MC que es este valor el mma, que es este valor ahora con el MC podemos hacer algo adicional que es sacar la raíz cuadrada y eso me va a sumar más o menos me va a decir qué tanta varianza hay en los datos que predice el modelo. Entonces saquemos calculadora también lo podemos hacer de forma programática nos lo dice, creo que por tiempo y les acabó la raíz."
2081.900,2141.200,es-us,0.83220,,,"A esto entonces aquí me está diciendo Mira más o menos en varianza, tenemos $7000 es decir si el modelo a mí me predice que el carro vale 20,000 estaría en un Rango entre 13000 y 27000 sí, porque eso sería la varianza que podría tener en promedio con los valores predichos que en algunos casos va a ser menos en algunos casos va a ser más la diferencia Sí pero es un buen acercamiento, digamos y adicionalmente esto está generando al final los archivos ya predichos tanto de validación como para entrenamiento como para echarle un ojo, a cómo se vería ya ese precio ese precio predicho que yo creo que vendría siendo la última columna A ver, vamos Sí mira acá están las dos una es como verdecita. La otra un verdecito más más encendido veamos cómo se ve acá los precios Entonces por ejemplo acá."
2141.900,2201.600,es-us,0.73522,,,"23.000 Este es el, eh, Ah al parecer Este es el real Sí este que es el real 23,000, Sí señor, sí señor mira 23.151 y aquí 25000 no es que no es un mal güey sí y así pueden ver varios que en algunos casos Habrá más diferencias que nosotros sí Pero entre más cercanos estemos a el r. Cuadrado = -1 vamos a tener mejor performance y entre más pequeño sea el rmc, vamos a tener mejor performance entonces acá por ejemplo, si se dan cuenta, estamos viendo diferencias de $1000 que no está mal o sea es es un es yo la verdad no sabía que iba a funcionar también se los juro yo dije pues va a funcionar Pero mira Funciona muy bien, entonces acá tenemos, por ejemplo 11.000 y acá tenemos elementos acá ya son $4000 más o menos."
2201.900,2261.600,es-us,0.78408,,,"Entonces en algunos funcionará mejor a otros peor Pero tengan en cuenta que este es el más básico, eso es como lo que lo que me gustaría que tuvieran en cuenta, este es el el Random Forest pelado Este es el que casi no, pues no tiene mucha mucha sorpresa lo que podría entregar. Entonces aquí es donde uno también se va al PayPal otra vez, Uh entonces acá intentamos correr el de Cat Bruce ahora miramos cómo nos va Y acá es donde uno empieza a ver las diferencias el campus va a ser mejor porque da la naturaleza de cómo funciona que, eh? Si sé si se acuerdan, yo les explicaba que es como un Random Ford es evolucionado, que lo que hace es como un estilo Naruto que va arreglando los los errores que va teniendo sobre la marcha y entrega un un modelo más fino se demora más en entrenarse, se necesita más tiempo y más recursos, pero me va a entregar un mejor performance, va a entregar un mejor."
2261.900,2320.900,es-us,0.78853,,,"Comportamiento Entonces es eso lo que haría el cactus el cactus funciona Exactamente igual diferencias los hiperparametros cambian porque es otro algoritmo tiene otra naturaleza. Estamos usando de que el el mismo optimizador yo quería utilizar otro optimizador pero no como les comentaba el de Rodrigo que es el de él de iPad no tenía una versión vieja de de una librería y pues no me da tiempo a arreglarlo ni nada es y acá el resultado es igual También se hace la validación de validation por asegurarse de que no está teniendo ningún problema de work fire y estar seguros y trabajar con con los parámetros pero nada más O sea el resultado inicial nada más, eh? Lo voy a bajar corriendo. Esperemos a ver qué resulta sí resulta que ya vi que esto va a tirarlo en roble Pero al menos va a tirar error aquí al momento de imprimir."
2321.900,2381.600,es-us,0.75178,,,"Pues ahora ya que vi el error y como no lleva tanto tiempo haremos y tiré bola otra vez Entonces bacano, a ver que funcione, o sea, lo que pasa es bacano Es que esto es un ejercicio real. O sea, estos esos datos reales no es un dato de libro, no? Y todas las transformaciones que hicimos parece que tienen sentido. Parece que sí es algo que el modelo puede identificar y y sacar o sea, magnífico en mi opinión magnífico Entonces ya para para cerrar y empezar a echar un ojo al testing y saltar a la parte de la red neuronal, hay algo más que se puede utilizar para poder evaluar, el performance de estos modelos que es algo llamado residuales que básicamente los residuales es un plot que se hace A partir de la diferencia que se tiene del valor real y el valor predicho Entonces por ejemplo para otra."
2382.000,2441.800,es-us,0.82433,,,"El el ejemplo con los datos que estamos viendo hace un momento Es como si yo cogiera aquí en este en esta tabla y por cada una de las filas yo digo, voy a restar este - este eso me va a dar un residuo va a restar este menos este voy a restar este - este para restar este y así es cierto. Ta ta ta hago la resta de cada uno de ellos, como resultado aquí se alcanza, a ver, yo creo que este nos va a ayudar bastante a entender cómo funciona se carga Sí por ejemplo hay otro plot que también es útil, pero no están de 7, cómo lo recibo, que es yo ploteo el valor que predice versus el valor real Sí eso cómo debería deberían ser idealmente el mismo valor es decir acá Tiene que ser si son $5000 acá son $5000 y así con todos los datos en el caso ideal."
2442.000,2501.500,es-us,0.78591,,,"Y hacer una línea de 45 grados llena de pepitas como más o menos se ve así que todas estén muy cerquita, esa línea de 45 grados, Porque si el valor real es 35,000 el modelo debería predecir 35,000 Entonces el punto siempre tiene que estar sobresalir esa es muy deficiente para el bien de negocio alguien de negocio le sirve mucho ver como Ah mira aquí es porque hay casos en los que por ejemplo Funciona muy bien para los casos pequeños, supongamos que todos los carros por debajo de $40,000 funcionan bien y funciona Perfecto esa esa línea pero a partir de los 45 y para arriba se empieza a ver que la diferencia es más grande es decir que hay hay más descaches hay más descaches al momento de de de predecir El el valor O sea que acá son $50,000 Pero él él lo predijo 35,000. Eso podría ser un descache muy grande y se puede encontrar con ese con ese gráfico, pero otro gráfico que es más diciente es"
2502.000,2561.900,es-us,0.77340,,,"Que es el que se ve aquí en pantalla de hecho ambos están relacionados como pueden ver que es cálculo los residuales y luego esa columna nueva que tengo de residuales la ploteo con otra que son de los valores que de los valores que predije entonces se dan cuenta Acá tengo valores, que siempre dijo en la parte, eh? En el eje x y residuales sí, en en y si se dan cuenta, hay una línea punteada que está sobre cero a ver si podemos ampliar Esto sí hay una línea punteada que está sobre 0 que esa sería en dónde deberían estar todos los residuales, Porque si todos los residuales están en la línea 0 significa que la diferencia entre el valor predicho y el valor real es cero Entonces sería casi perfecta Esa esa relación, pero te dicen algunos casos. Voy a ver que está por encima está por debajo, Eh sí, pero idealmente que estén cerca y acá se pueden hacer incluso análisis más más."
