Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
898.900,958.600,es-us,0.74459,,,"Tolerancia de violación ese grado de tolerancia de violación del margen es decir si te das cuenta de este de acá está un poco desfasado este también está desfasado este azul está desfasado. Eso es un hiper parámetro que vamos conectado en las sesiones anteriores para dar un contexto a a a a a a los chicos nuevos de de que es un imparable cuando estamos construyendo un modelo que es un algoritmo recuerden hay algunos valores que nosotros tenemos que entregarle al modelo para poder explicar o poder llegar a ajustar como Uno desea en este caso uno de los hiper parámetros puede ser que tanto elegante soy ahm a que haya esta esta violación del margen, eso es un hiper parámetro Cuál es el mejor valor no lo sabemos esa es una de las cosas que tiene Machine learning que requiere mucha experimentación tú tienes que hacer muchas evaluaciones de hecho en este ejercicio al final vamos a ver qué tipo de experimentaciones podemos hacer pero entonces"
959.000,1018.500,es-us,0.82162,,,"Para que me sigan la idea conceptual algunas veces, tú puedes permitir violaciones en este en esta carretera que se pase en algunos que que haya, pero no tanto, o sea, ahí tú tienes que jugar con ese hipermetropes. Quiero que sepan qué tantas violaciones voy a aceptar, por ejemplo, si el hiper si el hipermetropía hard margin, en este caso es decir, yo no aceptó, que ninguno se se pase al otro lado, posiblemente me me vector de soporte vendría siendo este de acá y este de acá y la carretera quedaría mucho más pequeña Sí entonces a más violaciones permito más grandes, la carretera, pero menos precisión tengo entonces hay casos en los que eso podría suceder y para que nos hagamos una idea de cómo sucedería de una forma un poco más más chévere más dinámica, lo que vemos en pantalla es en un plano 3D Cómo se vería Esta división. Si se dan cuenta lo que las divide."
1017.900,1076.900,es-us,,,,"Vendrá siendo un plan que ese plano puede ser recto, puede ser curvo Ya lo vamos a ver más adelante Cómo se vería curvo, pero los rojos ahí se puede ver los rojos están en la parte superior del plano los planos que se ven, eh? De color azul son los márgenes los márgenes que les comentaba las líneas punteadas en la en la anterior, es decir estas líneas que se ven aquí punteadas, la línea el plano que es gris Ese es el se llama, eh? Límite de división. Si no estoy mal Border y limit algo parecido, pero es la que se encuentra en toda la mitad de la carretera es la línea La Línea Amarilla que se encuentra en las carreteras, vale Y aquí podemos ver cómo funcionaría esa división. Digamos, sí, Juan Sí señor César tengo una duda, por ejemplo, en nuestro ejemplo de casas y apartamentos en Medellín 1,4 para diferenciar pues como para asignar."
1078.000,1137.800,es-us,0.84331,,,"De qué grupo en Data set va a ser como rojo y qué grupo de vacas va a ser azul como uno como ya separa su set de datos para para hacer como el acercamiento para para este tipo de modelo excelente pregunta Recuerda que esto es un modelo supervisado por lo que significa que nosotros conocemos las respuestas al problema en el en el Data CD de las propiedades, por ejemplo el precio no sería un Target bueno en este caso porque queremos hacer una clasificación recuerda que aquí hacemos Es una clasificación en el ejercicio de las propiedades un buen target de clasificación podría ser si es casa o es apartamento digamos que las casas son el rojo apartamentos Azules y ese es tu Target es decir, tú ya conoces la respuesta al problema y generas un modelo que se ajuste a esa respuesta en ese caso de las de afinar la guitarra tú ya eres un experto."
1138.000,1195.800,es-us,0.78841,,,"En guitarra si sabes cómo deberían sonar. Tú ya sabes la respuesta y empiezas a final cuando te entregan una nueva, eh? Una nueva guitarra y tú tocas ahí tú ya podrías decir qué tan qué tan bien o qué tan mal estás agitar en este caso de la clasificación para mantenerlos simple, podríamos utilizar la variable que es es un apartamento o es una casa? Si te das cuenta podemos decir que es un verdadero o falso es un es una clasificación binaria con base a todas las características que tiene la que tiene ese apartamento o esa casa donde está ubicado número de habitaciones, eh? Área área que tiene el número de baños con todo eso. Tú podrías el modelo podría decirte si tú me dices que tiene todas estas características y está ubicado en este lugar y tiene estas características, yo te puedo decir si es una casa o un apartamento Sí eso es lo que nos podría entregar un modelo de clasificación tiene sentido."
1198.000,1257.500,es-us,0.86004,,,"Entonces ahí recuerdas el target con el que usas y para que tengan en cuenta, el en sesiones, anteriores, hemos tratado de predecir el precio pero para poder entender este algoritmo como tal comenzamos con un ejercicio de clasificación Entonces vamos a seguir esa línea de si es casa o es apartamento para que se siga entendiendo Vale entonces por lo general el mundo no es así es sencillo para continuar el mundo no es tan sencillo como tener este, eh? Disculpa este tipo de problemas, así que están súper bien ordenados. Hemos visto en sesiones anteriores con imágenes anteriores, que a veces es un completo desorden, hay muchas variables, hay muchas dimensiones muchas posibles relaciones entre ellas entonces aquí entra un desafío constructor Machine Cómo podría yo separar Ese Conjunto de datos, que yo tengo abajo, es una clasificación binaria también, si sé si te si se dan cuenta."
1257.900,1317.200,es-us,0.87977,,,"Tengo rojos, tengo verdes y yo quiero saber cuál vector O cuál plano En este caso me sirve para separar este conjunto de datos en este caso, como estamos trabajando solo una dimensión el plano va a estar en una dimensión de hecho, sería una línea, o sea, sería ponle tú si yo intento poner la línea acá, pues me va a separar estos rojos. Me va a separar estos verdes Pero va a fallar en todos estos rojos, Sí sí, yo lo intento poner aquí a la a la a la derecha de los verdes, eh? Va a pasar lo mismo Solo que en la otra dirección va a funcionar para estos rojos, pero acá Todos estos rojos van a fallar, sí, Y aquí fue si les soy honesto, este fue uno de los momentos, que a mí me asombró más cuando la solución a este problema cuando yo estaba trabajando con Machine learning stop aprendiendo Déjenme aquí."
1318.000,1377.800,es-us,0.81406,,,"Abriendo también el browser que suelo Mostrar cositas Aquí también y un poco de malicia indígena, me parecía a mí en ese momento un poco de eh? Decía avispado e intenta buscar una solución a este problema y una de las cosas que utilizaron para solucionar este problema es si no puede cambiar el conjunto de datos o si no puede cambiar el el algoritmo, que estoy usando, pues cambiemos todo el espacio como tal cuando me refiero a espacio y ahí, eh, De pronto alguno, se le deben dar un recuerdo positivo o negativo de de álgebra lineal en el colegio o en la universidad había una cosa que se llamaba transformación como despacio, quizás estoy diciendo el término que no es, pero básicamente coges un un conjunto lo transformas a otro espacio y esto Cómo se traduce en algo que podamos entender sin sin rompernos la cabeza es lo mismo que tú haces cuando transformas."
1378.000,1437.800,es-us,0.85981,,,"En este caso en este caso la imagen de de un gatico tenemos una imagen, este es nuestro espacio con espacio me refiero Aquí está ubicado todos los puntos, eh? Que son verdes, eh? Aquí están ubicados todos estos puntos que son un poco más color piel tenemos la forma y la imagen de un gato Si tú le haces una transformación de espacio a esta imagen significa que tú podrías hacer cosas muy interesantes como empezar a rotarlo empezar a estirarlo empezar a dejar que está como cargando un poco lento a ver aquí, lo puedes adelgazar. Lo puedes hacer más grande, si no esté mal también hace unos giros aquí, lo Puedes ajustar, lo puedes volver más más gordo es decir transformas todo el espacio y ya vamos a ver ahorita, cómo funciona, pero es para que tengan una idea de Qué significa transformar todo el espacio, no solamente modifico un punto."
1437.900,1497.300,es-us,,,,"En el plano en en las dimensiones que yo tenga sino modifico todos los puntos y modifico todo el espacio completo para poder hacer que mi tarea sea más sencilla, Vale entonces es el mismo concepto que se utiliza en álgebra lineal para hacer una transformación de espacio eso, que que que nos entrega aquí se puede ver un poco mejor también modificas todo el espacio modificas, eh? La forma que tiene ese objeto en la dimensión que lo tenías originalmente con el objetivo de que ahora puedas hacer tu trabajo más sencillo, que es dividir los grupos en este caso o hacer una regresión para poder pareciera algún valor, pero es modificas el espacio completo y aquí fue donde yo también ya me empezaba a volver loco Al momento de entender esto porque suceden cosas tan interesantes como estas recuerden recuerdan este canal de YouTube yo lo recomendé la vez pasada."
1497.900,1557.700,es-us,0.82775,,,"Pues este habla como para niños de 10 años, pero hace que temas tan complejos como un tema chiller, dentro del banco absolutamente sencillo de entender este que es el mismo diagrama que hemos visto en la misma imagen que hemos visto en la presentación y lo que hacen es se llama una transformación polinómica es tan sencillo como, eh? Déjame ver si ahí está corriendo Sí ve ahí. Él Explica el problema, que yo les comentaba tenemos esta combinación y si yo intento solucionarlo con un con un vector normal, que es justo lo que les explicaba, siempre va a tener un error muy grande porque no está haciendo bien su trabajo de clasificar siempre va a haber unos que listo voy bien, pero otros que voy mal y la idea recuerden la idea de un modelo de Machine learning, es que pueda realizar esta generalización y que pueda funcionar para todos los posibles casos. Aquí tendríamos un performance muy malo."
1558.000,1617.800,es-us,0.86538,,,"Tendríamos un un resultado muy malo y a continuación ellos aplican la transformación polinómica y eso a mí que me entrega, hago que cada una de las instancias, qué le va a su potencia Sí elevados sería y ahora creo que quizás con un poco de de malla, podríamos usar un vector para dividir Sí esta fue una de las cosas que más me me me rompe la cabeza porque es transformar el espacio para poder aplicar el mismo algoritmo, que ya tenías Pero ahora. Sí se ajusta para lo que tú necesitas y ahora sí puedes hacer una regresión en este caso, una clasificación bastante buena bastante decente para lo que necesitas hacer y para posibles nuevos puntos si te das cuenta de las aquí el ejercicio si en el futuro yo tengo este punto que posiblemente está en en la zona."
1617.900,1677.800,es-us,0.82136,,,"Ojo, yo lo he elevado a la potencia Y utilizando el mismo algoritmo va a estar ubicado, posiblemente la región donde están todos los rojos por lo que el modelo está funcionando bien. Funciona igual para el azul se hace lo mismo, pero transformas el kernel este este ejercicio se llama hernel Trick que es transformas el espacio en el cual están las instancias Y de esa manera, puedes hacer que funcione tu tu algoritmo cuando lo vi que asombrado porque se podían hacer cosas más más elaboradas, aquí dice el el intenta ser diferentes quernes, intenta aplicar diferentes kernels para ver cuál funciona mejor si se dan cuenta son diferentes transformaciones sobre el mismo conjunto de datos, pero en algunos casos funciona otros no de nuevo ustedes preguntarán cuál funciona entonces Este es otro hiper parámetro Este es otro hiper parámetro que yo no O sea según el problema tendrías que"
1677.900,1737.700,es-us,0.85523,,,"Encontrar Cuál es la idea, es la idea de de de de de de Machine learning también experimentación e intentar descubrir cuál es la respuesta correcta, eh? Un ejercicio un poco más, eh? Elaborado el hecho me acabo de dar cuenta que no lo tengo en cola, pero es ver este mismo ejercicio en en en en en 3D que es Chain aquí colocamos de pronto 3D y aquí colocamos gift, seguramente encontraremos algo interesante hay uno que a mí me encanta muy chévere, que es este de acá Este acá mismo ejercicio lo tienes en un en un plano En este caso 2D es el 2D y lo transformó a un plano 3D de forma polinómica con una función polinómica transformó todo a otro plano y qué hago después?"
1738.000,1797.800,es-us,0.81426,,,"De pronto aquí en otra gráfica se ve mejor, eh? Aquí se ve mejor después cojo el mismo plano y pa parto el grupo en dos Y de esa manera puedo lograr que funcione de hecho creo que yo tenía uno que era más bonito Interesante pero no lo encuentro en este momento, pero creo que aquí se entiende la idea más o menos aquí se entiende la idea todas las instancias que están en 2D apliqué una transformación lo convertí en 3D y ahora sí me funciona aquí se ve mejor. Ahora sí me funciona para dividirlos y ahí está la magia que que puedes aplicar este tipo de transformaciones sobre el espacio para que funcione como resultado ya podríamos tener a mano izquierda y te dan cuenta en la parte superior aparecen lo que se llamarían hiper parámetros que vendría siendo, por ejemplo, el kerner en el que estamos ahorita enfocados y el aquí ahora sí que vendría teniendo esa separación que en este caso tendríamos 0.5 es bastante malo."
1797.900,1857.300,es-us,,,,"Porque siempre uno buscaría que estuviera cercano a uno Vale cuando aplicamos el kernel lineal, Qué significa no le haces ninguna transformación del conjunto de datos. Lo que ven aquí en rojo Como dividido es el plano intentando partir a la mitad, pero nunca teniendo un buen resultado cuando le aplicas un kernel polinómico a mano derecha, que es un hiper parámetro ahí sí es como si viéramos esta misma imagen esto de acá es Cómo ver esta misma imagen Solo que estamos viendo esta desde arriba, pero esto es lo que está sucediendo en realidad l = potencia a todos es una transformación polinómica y cogió el mismo plano y pra pra y y y exactamente dónde se necesitaba Sí qué es lo que se ve acá otro truco para que funcione Qué tipo de transformación hay hay se pueden incluso usar infinitas, la que ustedes quieran Pero estas son las más comunes la lineal que es no hagas nada la polinómica."
1857.900,1917.800,es-us,0.90576,,,"Este tipo de transformaciones elevó al cuadrado y hay una Esto sí es un poco más profundo, eh? La explicación, pero esta es la transformación que más funciona en la mayoría de casos, que se llama causa que explicándolo un poco hacia a grandes rasgos, utiliza, eh? Distribuciones gaussianas, En este caso estamos utilizando dos, si se dan cuenta aquí en la parte inferior tenemos un ejercicio muy parecido, que son tengo los triángulos verdes en la mitad tengo los los cuadrados azules, eh? En los extremos utilizando polinómica tal vez no serviría, pero en este caso es para explicar la otra transformación que es uso dos distribuciones dos o más en este caso vamos a usar dos para explicar el ejercicio y lo que yo voy a calcular es Qué distancia, tiene cada una de estas instancias sobre esa distribución me explico."
1918.000,1977.800,es-us,,,,"Por ejemplo, esta que tiene la la letra X está que está justo acá, si yo la comparo con la distribución que está en azul y yo me levanto por acá. Ta ta ta ta y me paró, voy a quedar aquí en 2.5 0.25 y si me paró en la misma y ahora apunto a la distribución azul a la verde, Perdón voy a tener 0.75 y ese va a ser el nuevo valor de esa coordenada de esa de de las coordenadas de ese de esa instancia en la transformación es decir esta misma x, nos paramos a la derecha, vemos la x. Voy a tener en el eje en en x2, que viene siendo la verde la de acá voy a tener 0.75 que es esta de acá y aquí voy a tener 0.25, que es esta de acá. Si se dan cuenta pase de esta que estaba acá combinada a esta que está acá aplico el mismo ejercicio para todas las instancias acuérdense."
1977.900,2037.800,es-us,0.85262,,,"O la transformación sobre todo el espacio y ahora si se dan cuenta con un plano que es la línea punteada en rojo puedo hacer esa separación Ahora sí puedo dividirlos, sí, Ese es el tipo de de de trucos que cuando yo lo leí pues me pareció muy creativo que que cambiarás como el el entorno, en dónde está el el problema y aplicas el mismo algoritmo, pero lo ves cómo es de otro punto de vista Y al hacerlo te permite solucionar el problema de una mejor manera eso me me Voló la cabeza cuando lo leí Me parece muy interesante y ahora cómo se vería los los hiperparametros, eh, Es decir mismo algoritmo mismo conjunto de datos diferentes hiper parámetros, vale? Lo que la c en este caso representa qué tantas violaciones yo estoy permitiendo en la carretera Recuerden que al final esto es una carretera."
2037.000,2096.600,es-us,0.82414,,,"Esto es una carretera que yo quiero que que que quede lo más grande posible lo más ancha posible y que quiero que de un lado estén unos y de un lado estén otros esto para una clasificación binaria Pero entonces a medida que voy modificando Su súper parámetros voy teniendo diferentes resultados Entonces por ejemplo aquí a mano izquierda estoy manteniendo el mismo hiper parámetro en C el mismo valor, que es que tantas violaciones quiero que haya pero en este caso estoy utilizando este este término llamémoslo y es básicamente, qué tan anchas son estas distribuciones, Qué tan gorditas las quiero que ese es otro hiper parámetro, qué tan gorditas necesito que estén Entonces en este caso estoy diciendo que si los tamales es que sean muy gorditas, no lo recuerdo ahorita en este momento este es que sean más plaquitas cuando está más grande el número, eh? Significa que son más flaquitas las distribuciones por lo que el resultado si se dan cuenta es considerablemente mejor."
2096.900,2156.800,es-us,,,,"Teniendo un mejor resultado acá y ahora sucede lo opuesto en a mano derecha que es mantengo quieto el valor, de qué tan gorditas quiero que estén estas distribuciones es decir, que tan gorditas quiero que estén estas porque obviamente entre más gorditas el valor va a ir variando y se empiezan a combinar si son muy gorditas, eh? Pero ahora estoy modificando, qué tanta violación voy a permitir. Voy a permitir que muchas sí se pasen pocas, se pasen y demás y si se dan cuenta, voy teniendo resultados diferentes con el mismo algoritmo, pero con hiper parámetros diferentes Eso era lo que lo que quería mostrarles también en esta sesión, el término de los hiper parámetros son valores, que yo tengo que configurar previamente es decir, tengo que mandarlos y el modelo se va a entrenar con eso es súper parámetros y me va a entregar diferentes resultados de nuevo la pregunta viene Cuáles son los mejores. Entonces Cuáles son los valores que yo diría usar nadie lo sabe lo haces a través de la experimentación."
2156.900,2216.700,es-us,,,,"Y vamos a ver cómo funciona al final de esta sesión, Vale ahora sí, Qué entendemos Cómo funciona la parte de clasificación la regresión sería algo muy parecido Simplemente que en vez de que en vez de dividirlas Yo quiero juntarlas quiero que todos los puntos o todas las instancias que estén en ese en ese conjunto de datos queden en la carretera. Eso es lo que yo sé que dentro de la carretera a mano izquierda se ve cómo funcionaría en un plano de dos dimensiones. Si se dan cuenta, hay algunos uno que otro que sí queda por fuera, pero la aproximación que se hace con el vector, eh? Con con superberry arriba arriba se ven los hiper parámetros que se tendría en este caso, eh? Sería qué tanta velocidad quiero permitir, eh? El degree que en este caso Recuerden que yo les comenté que había, eh? Formas de hacer un plano recto pero"
2217.000,2273.500,es-us,0.84080,,,"Se podía con curvas en este caso estamos usando una curva que es un polinomio, o sea, puedo tener una curva allí que me puede ayudar otro hiper parámetro, vale? Que me permite a mí, eh? Intentar ajustar lo más posible a mano derecha, vemos el resultado, pero ya en un plano 3D y uno ya se puede hacer una idea de cómo funciona estoy intentando usar este plan que ajuste lo más posible a todas las instancias que están Cosa que cuando yo le yo le tiré una nueva instancia, él pueda decirme cuál podría ser el valor de de esa instancia en este caso colocando el contexto de de los bienes raíces. Yo le tiró Cuántas dónde estás ubicado es decir, longitud y latitud, Cuántas habitaciones, Cuánta área, eh? Etcétera, etcétera con base a eso él me puede decir su precio Debería ser este más o menos ese sería el mismo concepto de regresión, vale?"
2277.000,2336.800,es-us,0.77949,,,"Ahí súper versus, no sé, tiene alguna duda o saltamos a decision 3, no Eso es todo, claro, pasemos a Epa es solo para aclarar en este momento no vemos la matemática la matemática, Yo creo que es importante si eres curioso, pero es importante para entender Cuáles son las ventajas y desventajas que tiene cada uno de los algoritmos Entonces cómo lo vimos en la sesión anterior, por ejemplo, el el de regresión lineal es muy sensible a los sublimes cuando hay un valor muy anormal el 6 para mucho y genera un error muy grande, entonces entendiendo Cómo funciona la matemática de los algoritmos, puedes hacer una idea de Qué ventajas y desventajas tiene y cuando ya vayas a implementarlo, puedes decidir puedes ir más al grano en vez de tener que testear todos puedes decir este es el que más se aproxima y voy a usar con base a mi problema ahora decisión 3 está la hemos visto también en y en sesiones, anteriores y de hecho es el que hemos estado usando."
